dir,k,step,x,y,z,T
Xp,4,19,5.6300,1.9624,2.2716,19.983
Xp,5,19,5.5616,1.9789,2.2847,20.448
Xp,6,19,5.4313,2.0149,2.2335,20.400
Xp,7,19,5.2686,2.0499,2.2381,20.406
Xp,8,19,4.9641,2.0892,2.2825,20.593
Xp,0,20,4.8308,1.8493,2.3009,21.710
Xp,1,20,5.1093,1.8492,2.2229,21.827
Xp,2,20,5.6874,1.8537,2.2581,19.983
Xp,3,20,5.6874,1.9287,2.2581,19.983
Xp,4,20,5.6790,1.9610,2.2496,19.983
Xp,5,20,5.6014,1.9762,2.2656,20.495
Xp,6,20,5.4710,2.0117,2.2140,20.448
Xp,7,20,5.3037,2.0451,2.2182,20.406
Xp,8,20,4.9923,2.0832,2.2637,20.496
Xp,0,21,4.8434,1.8474,2.2889,21.710
Xp,1,21,5.1132,1.8500,2.2115,21.827
Xp,2,21,5.7360,1.8511,2.2365,20.055
Xp,3,21,5.7360,1.9261,2.2365,20.055
Xp,4,21,5.7276,1.9585,2.2281,20.055
Xp,5,21,5.6412,1.9734,2.2466,20.495
Xp,6,21,5.5035,2.0084,2.1949,20.664
Xp,7,21,5.3300,2.0405,2.1999,20.680
Xp,8,21,5.0205,2.0772,2.2450,20.496
Xp,0,22,4.8560,1.8456,2.2768,21.655
Xp,1,22,5.1426,1.8477,2.1911,21.815
Xp,2,22,5.7418,1.8550,2.2292,20.055
Xp,3,22,5.7847,1.9236,2.2150,20.055
Xp,4,22,5.7762,1.9560,2.2065,20.181
Xp,5,22,5.6810,1.9707,2.2275,20.495
Xp,6,22,5.5360,2.0050,2.1758,20.664
Xp,7,22,5.3589,2.0364,2.1810,20.680
Xp,8,22,5.0488,2.0713,2.2263,20.496
Xp,0,23,4.8590,1.8477,2.2644,21.655
Xp,1,23,5.1451,1.8486,2.1797,21.815
Xp,2,23,5.7905,1.8525,2.2076,20.181
Xp,3,23,5.8278,1.9209,2.1926,20.774
Xp,4,23,5.8194,1.9533,2.1842,20.774
Xp,5,23,5.7296,1.9682,2.2059,20.181
Xp,6,23,5.5686,2.0017,2.1567,20.664
Xp,7,23,5.3879,2.0322,2.1622,20.680
Xp,8,23,5.0770,2.0653,2.2076,20.866
Xp,0,24,4.8620,1.8497,2.2521,21.655
Xp,1,24,5.1475,1.8494,2.1683,21.815
Xp,2,24,5.8256,1.8500,2.1890,20.774
Xp,3,24,5.8630,1.9184,2.1740,20.774
Xp,4,24,5.8545,1.9508,2.1655,20.774
Xp,5,24,5.7727,1.9655,2.1836,20.181
Xp,6,24,5.6018,1.9989,2.1376,20.678
Xp,7,24,5.4168,2.0281,2.1433,20.680
Xp,8,24,5.0959,2.0597,2.1913,20.777
Xp,0,25,4.8895,1.8479,2.2333,21.655
Xp,1,25,5.1499,1.8503,2.1568,20.283
Xp,2,25,5.8508,1.8471,2.1737,21.213
Xp,3,25,5.8981,1.9159,2.1553,20.774
Xp,4,25,5.8897,1.9483,2.1469,20.774
Xp,5,25,5.8159,1.9627,2.1612,20.774
Xp,6,25,5.6351,1.9960,2.1185,20.678
Xp,7,25,5.4457,2.0239,2.1245,20.680
Xp,8,25,5.1188,2.0546,2.1738,20.777
Xp,0,26,4.8925,1.8500,2.2209,21.655
Xp,1,26,5.1523,1.8512,2.1454,20.283
Xp,2,26,5.8760,1.8442,2.1584,21.213
Xp,3,26,5.9333,1.9134,2.1367,20.839
Xp,4,26,5.9248,1.9458,2.1282,20.774
Xp,5,26,5.8510,1.9602,2.1426,20.774
Xp,6,26,5.6684,1.9932,2.0995,20.678
Xp,7,26,5.4783,2.0206,2.1054,20.664
Xp,8,26,5.1417,2.0495,2.1563,20.777
Xp,0,27,4.9200,1.8482,2.2021,21.750
Xp,1,27,5.1818,1.8489,2.1250,21.815
Xp,2,27,5.9011,1.8412,2.1431,21.213
Xp,3,27,5.9683,1.9118,2.1186,20.839
Xp,4,27,5.9599,1.9441,2.1101,20.839
Xp,5,27,5.8862,1.9577,2.1239,20.774
Xp,6,27,5.6956,1.9903,2.0810,20.880
Xp,7,27,5.5108,2.0173,2.0863,20.884
Xp,8,27,5.1647,2.0444,2.1387,20.777
Xp,0,28,4.9198,1.8502,2.1915,20.530
Xp,1,28,5.1842,1.8497,2.1136,21.815
Xp,2,28,5.9263,1.8383,2.1278,21.213
Xp,3,28,6.0034,1.9101,2.1005,20.839
Xp,4,28,5.9949,1.9425,2.0920,20.839
Xp,5,28,5.9213,1.9552,2.1053,20.774
Xp,6,28,5.7251,1.9880,2.0623,20.880
Xp,7,28,5.5367,2.0139,2.0680,20.884
Xp,8,28,5.1876,2.0393,2.1212,20.777
Xp,0,29,4.9195,1.8522,2.1808,20.530
Xp,1,29,5.2136,1.8474,2.0932,21.863
Xp,2,29,5.9442,1.8364,2.1146,21.524
Xp,3,29,6.0384,1.9085,2.0824,20.878
Xp,4,29,6.0270,1.9408,2.0732,20.878
Xp,5,29,5.9564,1.9536,2.0872,20.878
Xp,6,29,5.7546,1.9857,2.0436,20.880
Xp,7,29,5.5626,2.0106,2.0498,20.884
Xp,8,29,5.2106,2.0342,2.1036,20.717
Xp,0,30,4.9386,1.8495,2.1639,21.750
Xp,1,30,5.2161,1.8481,2.0818,21.830
Xp,2,30,5.9621,1.8345,2.1014,21.524
Xp,3,30,6.0673,1.9072,2.0650,21.104
Xp,4,30,6.0592,1.9391,2.0544,21.104
Xp,5,30,5.9885,1.9519,2.0684,20.878
Xp,6,30,5.7841,1.9834,2.0250,20.880
Xp,7,30,5.5898,2.0077,2.0313,20.875
Xp,8,30,5.2368,2.0296,2.0853,21.004
Xp,0,31,4.9578,1.8468,2.1471,21.750
Xp,1,31,5.2185,1.8487,2.0704,21.830
Xp,2,31,5.9800,1.8327,2.0881,21.457
Xp,3,31,6.0963,1.9059,2.0475,21.104
Xp,4,31,6.0881,1.9379,2.0370,21.104
Xp,5,31,6.0206,1.9503,2.0496,20.878
Xp,6,31,5.8137,1.9811,2.0063,21.157
Xp,7,31,5.6169,2.0048,2.0129,20.875
Xp,8,31,5.2557,2.0252,2.0688,21.004
Xp,0,32,4.9575,1.8487,2.1364,21.750
Xp,1,32,5.2209,1.8494,2.0590,21.830
Xp,2,32,5.9978,1.8308,2.0740,21.457
Xp,3,32,6.1252,1.9046,2.0301,21.104
Xp,4,32,6.1170,1.9366,2.0195,21.104
Xp,5,32,6.0527,1.9486,2.0307,21.104
Xp,6,32,5.8397,1.9800,1.9903,21.157
Xp,7,32,5.6441,2.0019,1.9944,20.875
Xp,8,32,5.2746,2.0207,2.0524,21.004
Xp,0,33,4.9572,1.8507,2.1258,20.530
Xp,1,33,5.2233,1.8501,2.0477,20.474
Xp,2,33,6.0155,1.8289,2.0599,21.457
Xp,3,33,6.1541,1.9033,2.0127,21.104
Xp,4,33,6.1460,1.9353,2.0021,21.104
Xp,5,33,6.0817,1.9473,2.0133,21.104
Xp,6,33,5.8658,1.9788,1.9744,21.157
Xp,7,33,5.6712,1.9989,1.9759,20.875
Xp,8,33,5.2934,2.0163,2.0359,21.004
Xp,0,34,4.9569,1.8527,2.1151,20.530
Xp,1,34,5.2257,1.8507,2.0363,20.474
Xp,2,34,6.0333,1.8270,2.0457,21.457
Xp,3,34,6.1831,1.9020,1.9952,21.301
Xp,4,34,6.1749,1.9340,1.9847,21.301
Xp,5,34,6.1106,1.9460,1.9959,21.104
Xp,6,34,5.8876,1.9773,1.9590,21.286
Xp,7,34,5.6929,1.9960,1.9584,21.056
Xp,8,34,5.3123,2.0119,2.0195,21.004
Xp,0,35,4.9761,1.8500,2.0983,20.389
Xp,1,35,5.2281,1.8514,2.0249,20.474
Xp,2,35,6.0510,1.8252,2.0316,21.305
Xp,3,35,6.2082,1.9011,1.9787,21.301
Xp,4,35,6.2000,1.9331,1.9681,21.275
Xp,5,35,6.1395,1.9447,1.9784,21.104
Xp,6,35,5.9093,1.9757,1.9436,21.286
Xp,7,35,5.7172,1.9936,1.9405,21.056
Xp,8,35,5.3312,2.0074,2.0031,20.946
Xp,0,36,4.9759,1.8513,2.0877,20.690
Xp,1,36,5.2544,1.8489,2.0047,21.830
Xp,2,36,6.0748,1.8236,2.0154,21.305
Xp,3,36,6.2333,1.9002,1.9621,21.275
Xp,4,36,6.2241,1.9323,1.9509,21.275
Xp,5,36,6.1664,1.9435,1.9605,21.119
Xp,6,36,5.9310,1.9742,1.9283,21.115
Xp,7,36,5.7415,1.9912,1.9226,21.056
Xp,8,36,5.3528,2.0034,1.9858,20.946
Xp,0,37,4.9757,1.8526,2.0771,20.690
Xp,1,37,5.2568,1.8496,1.9933,21.830
Xp,2,37,6.0986,1.8221,1.9991,21.305
Xp,3,37,6.2574,1.8994,1.9449,21.275
Xp,4,37,6.2481,1.9314,1.9336,21.275
Xp,5,37,6.1905,1.9426,1.9432,21.275
Xp,6,37,5.9565,1.9732,1.9113,21.115
Xp,7,37,5.7658,1.9888,1.9047,21.056
Xp,8,37,5.3745,1.9993,1.9685,21.183
Xp,0,38,4.9935,1.8496,2.0600,21.799
Xp,1,38,5.2592,1.8502,1.9820,20.474
Xp,2,38,6.1223,1.8206,1.9829,21.305
Xp,3,38,6.2814,1.8985,1.9276,21.275
Xp,4,38,6.2722,1.9306,1.9164,21.275
Xp,5,38,6.2146,1.9418,1.9260,21.275
Xp,6,38,5.9820,1.9723,1.8943,21.115
Xp,7,38,5.7901,1.9864,1.8868,21.056
Xp,8,38,5.3902,1.9954,1.9529,21.183
Xp,0,39,5.0113,1.8466,2.0429,21.799
Xp,1,39,5.2616,1.8509,1.9706,20.474
Xp,2,39,6.1461,1.8191,1.9667,21.281
Xp,3,39,6.3063,1.8990,1.9104,21.343
Xp,4,39,6.2963,1.9298,1.8991,21.343
Xp,5,39,6.2386,1.9410,1.9087,21.275
Xp,6,39,6.0075,1.9714,1.8773,21.115
Xp,7,39,5.8144,1.9840,1.8689,21.286
Xp,8,39,5.4059,1.9914,1.9374,21.183
Xp,0,40,5.0111,1.8479,2.0323,21.799
Xp,1,40,5.2635,1.8515,1.9592,20.729
Xp,2,40,6.1688,1.8177,1.9498,21.281
Xp,3,40,6.3311,1.8995,1.8932,21.343
Xp,4,40,6.3211,1.9302,1.8819,21.343
Xp,5,40,6.2627,1.9401,1.8914,21.275
Xp,6,40,6.0331,1.9705,1.8603,21.115
Xp,7,40,5.8361,1.9824,1.8535,21.286
Xp,8,40,5.4217,1.9875,1.9218,21.183
Xp,0,41,5.0109,1.8492,2.0217,21.799
Xp,1,41,5.2838,1.8487,1.9405,21.806
Xp,2,41,6.1863,1.8167,1.9343,21.547
Xp,3,41,6.3560,1.8999,1.8760,21.343
Xp,4,41,6.3459,1.9307,1.8647,21.343
Xp,5,41,6.2867,1.9393,1.8742,21.275
Xp,6,41,6.0586,1.9695,1.8433,21.203
Xp,7,41,5.8507,1.9803,1.8399,21.514
Xp,8,41,5.4374,1.9835,1.9063,21.183
Xp,0,42,5.0107,1.8505,2.0111,20.690
Xp,1,42,5.2856,1.8494,1.9291,21.806
Xp,2,42,6.2039,1.8158,1.9188,21.547
Xp,3,42,6.3808,1.9004,1.8588,21.343
Xp,4,42,6.3708,1.9312,1.8475,21.334
Xp,5,42,6.3116,1.9398,1.8570,21.343
Xp,6,42,6.0809,1.9684,1.8252,21.203
Xp,7,42,5.8653,1.9782,1.8263,21.514
Xp,8,42,5.4531,1.9796,1.8907,21.092
Xp,0,43,5.0105,1.8518,2.0005,20.690
Xp,1,43,5.2874,1.8500,1.9177,20.729
Xp,2,43,6.2214,1.8149,1.9033,21.547
Xp,3,43,6.4056,1.9009,1.8416,21.334
Xp,4,43,6.3929,1.9317,1.8296,21.334
Xp,5,43,6.3337,1.9403,1.8391,21.334
Xp,6,43,6.1033,1.9673,1.8070,21.203
Xp,7,43,5.8799,1.9761,1.8127,21.514
Xp,8,43,5.4733,1.9762,1.8737,21.092
Xp,0,44,5.0284,1.8488,1.9834,21.799
Xp,1,44,5.2893,1.8507,1.9063,20.729
Xp,2,44,6.2389,1.8140,1.8878,21.547
Xp,3,44,6.4258,1.9019,1.8241,21.476
Xp,4,44,6.4150,1.9322,1.8117,21.476
Xp,5,44,6.3558,1.9408,1.8212,21.334
Xp,6,44,6.1257,1.9662,1.7889,21.203
Xp,7,44,5.8944,1.9740,1.7991,21.514
Xp,8,44,5.4935,1.9729,1.8566,21.092
Xp,0,45,5.0282,1.8501,1.9728,20.690
Xp,1,45,5.2911,1.8513,1.8950,20.729
Xp,2,45,6.2565,1.8130,1.8723,21.547
Xp,3,45,6.4459,1.9029,1.8065,21.476
Xp,4,45,6.4352,1.9332,1.7942,21.476
Xp,5,45,6.3779,1.9413,1.8034,21.334
Xp,6,45,6.1481,1.9650,1.7708,21.203
Xp,7,45,5.9090,1.9719,1.7855,21.514
Xp,8,45,5.5050,1.9695,1.8423,20.938
Xp,0,46,5.0270,1.8512,1.9629,20.963
Xp,1,46,5.2929,1.8519,1.8836,20.729
Xp,2,46,6.2740,1.8121,1.8567,21.547
Xp,3,46,6.4661,1.9039,1.7890,21.476
Xp,4,46,6.4553,1.9342,1.7766,21.476
Xp,5,46,6.4001,1.9418,1.7855,21.334
Xp,6,46,6.1704,1.9639,1.7527,21.288
Xp,7,46,5.9236,1.9698,1.7719,21.054
Xp,8,46,5.5243,1.9669,1.8230,20.938
Xp,0,47,5.0259,1.8524,1.9530,20.963
Xp,1,47,5.3132,1.8492,1.8649,21.806
Xp,2,47,6.2902,1.8116,1.8405,21.460
Xp,3,47,6.4862,1.9050,1.7714,21.476
Xp,4,47,6.4755,1.9352,1.7591,21.476
Xp,5,47,6.4202,1.9428,1.7679,21.476
Xp,6,47,6.1915,1.9633,1.7349,21.288
Xp,7,47,5.9462,1.9681,1.7533,21.114
Xp,8,47,5.5436,1.9644,1.8038,20.938
Xp,0,48,5.0383,1.8492,1.9379,21.813
Xp,1,48,5.3151,1.8498,1.8535,21.806
Xp,2,48,6.3083,1.8114,1.8235,21.460
Xp,3,48,6.5064,1.9060,1.7539,21.476
Xp,4,48,6.4956,1.9362,1.7416,21.476
Xp,5,48,6.4404,1.9438,1.7504,21.476
Xp,6,48,6.2109,1.9629,1.7171,21.314
Xp,7,48,5.9689,1.9665,1.7347,21.114
Xp,8,48,5.5629,1.9618,1.7845,20.938
Xp,0,49,5.0372,1.8503,1.9280,20.963
Xp,1,49,5.3264,1.8468,1.8379,21.754
Xp,2,49,6.3264,1.8113,1.8066,21.460
Xp,3,49,6.5265,1.9070,1.7364,21.476
Xp,4,49,6.5158,1.9372,1.7240,21.460
Xp,5,49,6.4605,1.9448,1.7328,21.476
Xp,6,49,6.2303,1.9624,1.6994,21.314
Xp,7,49,5.9886,1.9650,1.7167,21.202
Xp,8,49,5.5841,1.9593,1.7645,20.893
Xp,0,50,5.0360,1.8515,1.9181,20.963
Xp,1,50,5.3279,1.8471,1.8264,21.754
Xp,2,50,6.3444,1.8112,1.7896,21.460
Xp,3,50,6.5461,1.9087,1.7187,21.486
Xp,4,50,6.5349,1.9383,1.7063,21.486
Xp,5,50,6.4797,1.9459,1.7151,21.460
Xp,6,50,6.2497,1.9620,1.6816,21.314
Xp,7,50,6.0084,1.9634,1.6986,21.202
Xp,8,50,5.6053,1.9567,1.7445,20.893
Xp,0,51,5.0349,1.8526,1.9082,20.963
Xp,1,51,5.3293,1.8473,1.8149,21.747
Xp,2,51,6.3625,1.8110,1.7727,21.460
Xp,3,51,6.5657,1.9103,1.7010,21.486
Xp,4,51,6.5545,1.9400,1.6886,21.486
Xp,5,51,6.4988,1.9470,1.6974,21.460
Xp,6,51,6.2691,1.9616,1.6639,21.314
Xp,7,51,6.0281,1.9619,1.6806,21.202
Xp,8,51,5.6265,1.9542,1.7245,21.059
Xp,0,52,5.0473,1.8494,1.8930,21.813
Xp,1,52,5.3321,1.8476,1.8029,21.747
Xp,2,52,6.3805,1.8109,1.7557,21.460
Xp,3,52,6.5853,1.9120,1.6833,21.486
Xp,4,52,6.5741,1.9417,1.6709,21.486
Xp,5,52,6.5179,1.9480,1.6797,21.460
Xp,6,52,6.2885,1.9611,1.6462,21.314
Xp,7,52,6.0479,1.9604,1.6626,21.202
Xp,8,52,5.6438,1.9516,1.7056,21.059
Xp,0,53,5.0462,1.8505,1.8831,20.963
Xp,1,53,5.3349,1.8478,1.7910,21.747
Xp,2,53,6.3986,1.8108,1.7387,21.460
Xp,3,53,6.6049,1.9137,1.6656,21.486
Xp,4,53,6.5937,1.9433,1.6532,21.486
Xp,5,53,6.5371,1.9491,1.6620,21.486
Xp,6,53,6.3091,1.9617,1.6283,21.351
Xp,7,53,6.0681,1.9594,1.6447,21.257
Xp,8,53,5.6611,1.9490,1.6867,21.059
Xp,0,54,5.0450,1.8517,1.8732,20.963
Xp,1,54,5.3377,1.8481,1.7790,21.747
Xp,2,54,6.4167,1.8106,1.7218,21.449
Xp,3,54,6.6245,1.9153,1.6479,21.486
Xp,4,54,6.6133,1.9450,1.6355,21.486
Xp,5,54,6.5567,1.9508,1.6443,21.486
Xp,6,54,6.3296,1.9623,1.6105,21.351
Xp,7,54,6.0882,1.9584,1.6268,21.257
Xp,8,54,5.6784,1.9464,1.6678,21.059
Xp,0,55,5.0575,1.8484,1.8581,21.813
Xp,1,55,5.3405,1.8483,1.7670,21.747
Xp,2,55,6.4350,1.8112,1.7043,21.449
Xp,3,55,6.6441,1.9170,1.6302,21.486
Xp,4,55,6.6329,1.9467,1.6178,21.486
Xp,5,55,6.5763,1.9525,1.6266,21.486
Xp,6,55,6.3486,1.9631,1.5929,21.375
Xp,7,55,6.1084,1.9575,1.6090,21.311
Xp,8,55,5.6957,1.9438,1.6489,21.030
Xp,0,56,5.0563,1.8496,1.8482,21.800
Xp,1,56,5.3433,1.8485,1.7550,21.747
Xp,2,56,6.4533,1.8117,1.6868,21.449
Xp,3,56,6.6638,1.9193,1.6127,21.524
Xp,4,56,6.6514,1.9483,1.6002,21.507
Xp,5,56,6.5959,1.9541,1.6089,21.477
Xp,6,56,6.3675,1.9639,1.5753,21.375
Xp,7,56,6.1264,1.9567,1.5915,21.311
Xp,8,56,5.7151,1.9410,1.6293,21.030
Xp,0,57,5.0549,1.8501,1.8387,21.394
Xp,1,57,5.3461,1.8488,1.7431,21.747
Xp,2,57,6.4716,1.8122,1.6693,21.449
Xp,3,57,6.6825,1.9214,1.5952,21.507
